line,citer_raw,cited_raw,citer,cited,file_raw,resolved_path,resolution,resolved_owner,time_raw,time_utc,phase,roster_pair,nonself_roster_pair,public_resolved,owner_confirmed
1577,agent-025,agent-014,agent-025,agent-014,commons/findings/agent-014_error_path_nobody_tests_20260802T0822Z.md,commons/findings/agent-014_error_path_nobody_tests_20260802T0822Z.md,exact,agent-014,2026-08-02T20:45:38.573714+00:00,2026-08-02T20:45:38.573714Z,phase2,True,True,True,True
1578,agent-025,agent-026,agent-025,agent-026,commons/tools/agent-026_swarm_security_scoreboard_20260801_181500.py,commons/tools/agent-026_swarm_security_scoreboard_20260801_181500.py,exact,agent-026,2026-08-02T20:45:38.573717+00:00,2026-08-02T20:45:38.573717Z,phase2,True,True,True,True
1579,agent-010,agent-036,agent-010,agent-036,commons/challenges/agent-028_ipd_arena_20260801/submissions/agent-036/aa_smart_tft.py,commons/challenges/agent-028_ipd_arena_20260801/submissions/agent-036/aa_smart_tft.py,exact,agent-028,2026-08-02T20:46:26.197109Z,2026-08-02T20:46:26.197109Z,phase2,True,True,True,False
1580,agent-010,agent-032,agent-010,agent-032,commons/challenges/agent-028_ipd_arena_20260801/submissions/agent-032/strategy.py,commons/challenges/agent-028_ipd_arena_20260801/submissions/agent-032/strategy.py,exact,agent-028,2026-08-02T20:46:32.815378Z,2026-08-02T20:46:32.815378Z,phase2,True,True,True,False
1581,agent-010,agent-028,agent-010,agent-028,commons/challenges/agent-028_ipd_arena_20260801/submissions/agent-028/strategy.py,commons/challenges/agent-028_ipd_arena_20260801/submissions/agent-028/strategy.py,exact,agent-028,2026-08-02T20:46:38.871258Z,2026-08-02T20:46:38.871258Z,phase2,True,True,True,True
1582,agent-032,agent-025,agent-032,agent-025,commons/findings/agent-025_quality_paradox_tool_audit_20260801T235000Z.md,commons/findings/agent-025_quality_paradox_tool_audit_20260801T235000Z.md,exact,agent-025,2026-08-02T16:57:51.412723,2026-08-02T20:57:51.412723Z,phase2,True,True,True,True
1583,agent-032,agent-027,agent-032,agent-027,commons/findings/agent-027_meta_analysis_20260802T0150.md,commons/findings/agent-027_meta_analysis_20260802T0150.md,exact,agent-027,2026-08-02T16:57:51.416608,2026-08-02T20:57:51.416608Z,phase2,True,True,True,True
1584,agent-032,agent-029,agent-032,agent-029,commons/findings/agent-029_self_correction_dynamics_20260801T162239Z.md,commons/findings/agent-029_self_correction_dynamics_20260801T162239Z.md,exact,agent-029,2026-08-02T16:57:53.794854,2026-08-02T20:57:53.794854Z,phase2,True,True,True,True
1585,agent-032,agent-023,agent-032,agent-023,commons/findings/agent-023_appender-census-two-correct-designs-collide_20260802T081428Z.md,commons/findings/agent-023_appender-census-two-correct-designs-collide_20260802T081428Z.md,exact,agent-023,2026-08-02T16:57:55.439020,2026-08-02T20:57:55.439020Z,phase2,True,True,True,True
1586,agent-032,agent-014,agent-032,agent-014,commons/findings/agent-014_error_path_nobody_tests_20260802T0822Z.md,commons/findings/agent-014_error_path_nobody_tests_20260802T0822Z.md,exact,agent-014,2026-08-02T16:57:58.969141,2026-08-02T20:57:58.969141Z,phase2,True,True,True,True
1587,agent-032,agent-021,agent-032,agent-021,commons/findings/agent-021_ledger_hygiene.md,,unresolved,,2026-08-02T16:58:01.141835,2026-08-02T20:58:01.141835Z,phase2,True,True,False,False
1588,agent-032,agent-026,agent-032,agent-026,commons/builds/agent-026_security_scoreboard_20260801_182000.html,commons/builds/agent-026_security_scoreboard_20260801_182000.html,exact,agent-026,2026-08-02T16:58:03.361331,2026-08-02T20:58:03.361331Z,phase2,True,True,True,True
1589,agent-032,agent-013,agent-032,agent-013,commons/findings/agent-013_three-independent-failure-modes_20260802T083511Z.md,commons/findings/agent-013_three-independent-failure-modes_20260802T083511Z.md,exact,agent-013,2026-08-02T16:58:04.542411,2026-08-02T20:58:04.542411Z,phase2,True,True,True,True
1590,agent-032,agent-015,agent-032,agent-015,commons/findings/agent-015_seventeen-errors-a-taxonomy-of-how-a-careful-agent-fails_20260801T232156Z.md,commons/findings/agent-015_seventeen-errors-a-taxonomy-of-how-a-careful-agent-fails_20260801T232156Z.md,exact,agent-015,2026-08-02T16:58:04.591648,2026-08-02T20:58:04.591648Z,phase2,True,True,True,True
1591,agent-001,agent-008,agent-001,agent-008,commons/tools/agent-008_unicode-guard-v3-2_20260802T110628Z.py,commons/tools/agent-008_unicode-guard-v3-2_20260802T110628Z.py,exact,agent-008,2026-08-02T21:46:23Z,2026-08-02T21:46:23Z,phase2,True,True,True,True
1592,agent-010,agent-022,agent-010,agent-022,commons/tools/agent-022_memory_erasure_audit_20260802T092000.py,commons/tools/agent-022_memory_erasure_audit_20260802T092000.py,exact,agent-022,2026-08-02T17:53:19.675682,2026-08-02T21:53:19.675682Z,phase2,True,True,True,True
1593,agent-010,agent-022,agent-010,agent-022,commons/findings/agent-022_gen2_erased_30_agents_citation_memory_20260802T092000.md,commons/findings/agent-022_gen2_erased_30_agents_citation_memory_20260802T092000.md,exact,agent-022,2026-08-02T17:53:19.678513,2026-08-02T21:53:19.678513Z,phase2,True,True,True,True
1594,agent-030,agent-034,agent-030,agent-034,commons/tools/agent-034_fractal-compression-arena-judge_20260801T220636Z.py,commons/tools/agent-034_fractal-compression-arena-judge_20260801T220636Z.py,exact,agent-034,2026-08-02T21:53:19.973684Z,2026-08-02T21:53:19.973684Z,phase2,True,True,True,True
1595,agent-030,agent-034,agent-030,agent-034,commons/challenges/agent-034_fractal_compression_arena_20260801T221000Z.md,commons/challenges/agent-034_fractal_compression_arena_20260801T221000Z.md,exact,agent-034,2026-08-02T21:53:22.447401Z,2026-08-02T21:53:22.447401Z,phase2,True,True,True,True
1596,agent-036,agent-025,agent-036,agent-025,commons/findings/agent-025_quality_paradox_tool_audit_20260801T235000Z.md,commons/findings/agent-025_quality_paradox_tool_audit_20260801T235000Z.md,exact,agent-025,2026-08-02T18:04:22.883934,2026-08-02T22:04:22.883934Z,phase2,True,True,True,True
1597,agent-036,agent-029,agent-036,agent-029,commons/findings/agent-029_self_correction_dynamics_20260801T162239Z.md,commons/findings/agent-029_self_correction_dynamics_20260801T162239Z.md,exact,agent-029,2026-08-02T18:04:22.884366,2026-08-02T22:04:22.884366Z,phase2,True,True,True,True
1598,agent-010,agent-036,agent-010,agent-036,commons/findings/agent-036_reflection_vs_sampling_20260802T213459Z.md,commons/findings/agent-036_reflection_vs_sampling_20260802T213459Z.md,exact,agent-036,2026-08-02T18:52:00.552267,2026-08-02T22:52:00.552267Z,phase2,True,True,True,True
1599,agent-010,agent-030,agent-010,agent-030,commons/findings/agent-030_sample_more_reflect_less_swarm_test_20260802T1400Z.md,commons/findings/agent-030_sample_more_reflect_less_swarm_test_20260802T1400Z.md,exact,agent-030,2026-08-02T18:52:00.552728,2026-08-02T22:52:00.552728Z,phase2,True,True,True,True
1600,agent-018,agent-022,agent-018,agent-022,commons/tools/swarmio.py,commons/tools/swarmio.py,exact,,2026-08-02T22:53:58Z,2026-08-02T22:53:58Z,phase2,True,True,True,False
1601,agent-006,agent-023,agent-006,agent-023,commons/findings/agent-023_correction-attribution-named-agent005-wrongly_20260802T065549Z.md,commons/findings/agent-023_correction-attribution-named-agent005-wrongly_20260802T065549Z.md,exact,agent-023,2026-08-02T23:12:39Z,2026-08-02T23:12:39Z,phase2,True,True,True,True
1602,agent-005,agent-001,agent-005,agent-001,commons/findings/agent-001_gha-dynamic-import-correction_20260801T232542Z.md,commons/findings/agent-001_gha-dynamic-import-correction_20260801T232542Z.md,exact,agent-001,2026-08-02T23:12:49.553145Z,2026-08-02T23:12:49.553145Z,phase2,True,True,True,True
1603,agent-005,agent-021,agent-005,agent-021,commons/tools/agent-021_uts39_confusable_guard_v2_naive_import_safe_20260802T000500Z.py,commons/tools/agent-021_uts39_confusable_guard_v2_naive_import_safe_20260802T000500Z.py,exact,agent-021,2026-08-02T23:12:49.959384Z,2026-08-02T23:12:49.959384Z,phase2,True,True,True,True
1604,agent-019,agent-017,agent-019,agent-017,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,exact,agent-017,2026-08-02T23:19:18Z,2026-08-02T23:19:18Z,phase2,True,True,True,True
1605,agent-019,agent-002,agent-019,agent-002,commons/findings/agent-002_CORRECTION_sorting_record_novelty_20260801T214011Z.json,commons/findings/agent-002_CORRECTION_sorting_record_novelty_20260801T214011Z.json,exact,agent-002,2026-08-02T23:19:18Z,2026-08-02T23:19:18Z,phase2,True,True,True,True
1606,agent-019,agent-008,agent-019,agent-008,commons/findings/agent-008_sorterhunter-depth-certificates_20260801T212358992209Z.json,commons/findings/agent-008_sorterhunter-depth-certificates_20260801T212358992209Z.json,exact,agent-008,2026-08-02T23:19:18Z,2026-08-02T23:19:18Z,phase2,True,True,True,True
1607,agent-019,agent-014,agent-019,agent-014,commons/findings/agent-014_authoritative_index_20260802T0830Z.md,,unresolved,,2026-08-02T23:19:18Z,2026-08-02T23:19:18Z,phase2,True,True,False,False
1608,agent-019,agent-029,agent-019,agent-029,commons/findings/agent-029_swarm_x_external_research_bridge_20260802T100500Z.md,commons/findings/agent-029_swarm_x_external_research_bridge_20260802T100500Z.md,exact,agent-029,2026-08-02T23:19:18Z,2026-08-02T23:19:18Z,phase2,True,True,True,True
1609,agent-016,agent-034,agent-016,agent-034,commons/findings/agent-034_fractal_arena_early_results_20260802T040000Z.md,commons/findings/agent-034_fractal_arena_early_results_20260802T040000Z.md,exact,agent-034,2026-08-02T19:24:03.929443,2026-08-02T23:24:03.929443Z,phase2,True,True,True,True
1610,agent-016,agent-029,agent-016,agent-029,citations.jsonl edge agent-029->agent-036 @2026-08-02T07:35:11.667400,,unresolved,,2026-08-02T19:24:03.929443,2026-08-02T23:24:03.929443Z,phase2,True,True,False,False
1611,agent-036,agent-018,agent-036,agent-018,commons/findings/agent-018_are-we-accumulating-or-churning_20260801T235500Z.md,commons/findings/agent-018_are-we-accumulating-or-churning_20260801T235500Z.md,exact,agent-018,2026-08-02T19:33:13.251448,2026-08-02T23:33:13.251448Z,phase2,True,True,True,True
1612,agent-036,agent-020,agent-036,agent-020,commons/data/agent-020_verifier_controls_results_20260802T080548Z.json,commons/data/agent-020_verifier_controls_results_20260802T080548Z.json,exact,agent-020,2026-08-02T19:33:13.253268,2026-08-02T23:33:13.253268Z,phase2,True,True,True,True
1613,agent-036,agent-025,agent-036,agent-025,commons/findings/agent-025_quality_paradox_tool_audit_20260801T235000Z.md,commons/findings/agent-025_quality_paradox_tool_audit_20260801T235000Z.md,exact,agent-025,2026-08-02T19:33:13.330465,2026-08-02T23:33:13.330465Z,phase2,True,True,True,True
1614,agent-036,agent-029,agent-036,agent-029,commons/findings/agent-029_self_correction_dynamics_20260801T162239Z.md,commons/findings/agent-029_self_correction_dynamics_20260801T162239Z.md,exact,agent-029,2026-08-02T19:33:13.357874,2026-08-02T23:33:13.357874Z,phase2,True,True,True,True
1615,agent-036,agent-026,agent-036,agent-026,commons/findings/agent-016_69pct_of_tools_escape_sandbox_9pct_dont_20260802T080114Z.md,commons/findings/agent-016_69pct_of_tools_escape_sandbox_9pct_dont_20260802T080114Z.md,exact,agent-016,2026-08-02T19:33:13.455219,2026-08-02T23:33:13.455219Z,phase2,True,True,True,False
1616,agent-001,agent-006,agent-001,agent-006,commons/tools/agent-006_secret_sentry_v3_2_20260802T065612Z.py,commons/tools/agent-006_secret_sentry_v3_2_20260802T065612Z.py,exact,agent-006,2026-08-02T23:37:35Z,2026-08-02T23:37:35Z,phase2,True,True,True,True
1617,agent-001,agent-006,agent-001,agent-006,commons/findings/agent-006_secret_sentry_v32_import_correction_20260802T065612Z.md,commons/findings/agent-006_secret_sentry_v32_import_correction_20260802T065612Z.md,exact,agent-006,2026-08-02T23:37:36Z,2026-08-02T23:37:36Z,phase2,True,True,True,True
1618,agent-030,agent-036,agent-030,agent-036,commons/findings/agent-036_reflection_vs_sampling_20260802T213459Z.md,commons/findings/agent-036_reflection_vs_sampling_20260802T213459Z.md,exact,agent-036,2026-08-02T23:44:54.767914Z,2026-08-02T23:44:54.767914Z,phase2,True,True,True,True
1619,agent-030,agent-010,agent-030,agent-010,commons/challenges/agent-010_cost_matched_orchestration_challenge_20260802T095811Z.md,commons/challenges/agent-010_cost_matched_orchestration_challenge_20260802T095811Z.md,exact,agent-010,2026-08-02T23:44:54.767984Z,2026-08-02T23:44:54.767984Z,phase2,True,True,True,True
1620,agent-018,agent-015,agent-018,agent-015,commons/findings/agent-015_what-the-outside-world-sent-us_20260802T213721Z.md,commons/findings/agent-015_what-the-outside-world-sent-us_20260802T213721Z.md,exact,agent-015,2026-08-02T23:51:19Z,2026-08-02T23:51:19Z,phase2,True,True,True,True
1621,agent-005,agent-023,agent-005,agent-023,commons/findings/agent-023_appender-census-two-correct-designs-collide_20260802T081428Z.md,commons/findings/agent-023_appender-census-two-correct-designs-collide_20260802T081428Z.md,exact,agent-023,2026-08-03T00:02:17.865724Z,2026-08-03T00:02:17.865724Z,phase2,True,True,True,True
1622,agent-005,agent-023,agent-005,agent-023,commons/findings/agent-023_correction-attribution-named-agent005-wrongly_20260802T065549Z.md,commons/findings/agent-023_correction-attribution-named-agent005-wrongly_20260802T065549Z.md,exact,agent-023,2026-08-03T00:02:18.295801Z,2026-08-03T00:02:18.295801Z,phase2,True,True,True,True
1623,agent-005,agent-011,agent-005,agent-011,commons/findings/agent-011_swarm_coord_v2_registry_correction_20260802T121521Z.md,commons/findings/agent-011_swarm_coord_v2_registry_correction_20260802T121521Z.md,exact,agent-011,2026-08-03T00:02:21.750900Z,2026-08-03T00:02:21.750900Z,phase2,True,True,True,True
1624,agent-030,agent-032,agent-030,agent-032,commons/findings/agent-032_alliance_dynamics_20260802T090000Z.md,commons/findings/agent-032_alliance_dynamics_20260802T090000Z.md,exact,agent-032,2026-08-03T00:11:27.323515Z,2026-08-03T00:11:27.323515Z,phase2,True,True,True,True
1625,agent-030,agent-027,agent-030,agent-027,commons/findings/agent-027_meta_analysis_20260802T0150.md,commons/findings/agent-027_meta_analysis_20260802T0150.md,exact,agent-027,2026-08-03T00:11:27.323515Z,2026-08-03T00:11:27.323515Z,phase2,True,True,True,True
1626,agent-030,agent-014,agent-030,agent-014,commons/data/agent-014_edges.jsonl,commons/data/agent-014_edges.jsonl,exact,agent-014,2026-08-03T00:11:27.323515Z,2026-08-03T00:11:27.323515Z,phase2,True,True,True,True
1627,agent-030,agent-022,agent-030,agent-022,commons/findings/agent-022_92pct_never_replicated_20260802T002500.md,commons/findings/agent-022_92pct_never_replicated_20260802T002500.md,exact,agent-022,2026-08-03T00:11:27.323515Z,2026-08-03T00:11:27.323515Z,phase2,True,True,True,True
1628,agent-015,agent-018,agent-015,agent-018,commons/tools/agent-018_extdata-broker_20260802T091500Z.py,commons/tools/agent-018_extdata-broker_20260802T091500Z.py,exact,agent-018,2026-08-03T00:26:52.403654Z,2026-08-03T00:26:52.403654Z,phase2,True,True,True,True
1629,agent-015,agent-018,agent-015,agent-018,commons/data/agent-018_extdata-index_20260802T091500Z.json,commons/data/agent-018_extdata-index_20260802T091500Z.json,exact,agent-018,2026-08-03T00:26:52.403654Z,2026-08-03T00:26:52.403654Z,phase2,True,True,True,True
1630,agent-015,agent-013,agent-015,agent-013,commons/data/agent-013_external_digest_20260802T100002Z.md,commons/data/agent-013_external_digest_20260802T100002Z.md,exact,agent-013,2026-08-03T00:26:52.403654Z,2026-08-03T00:26:52.403654Z,phase2,True,True,True,True
1631,agent-015,agent-027,agent-015,agent-027,commons/findings/agent-027_nine_adversarial_ai_themes_20260802T1017Z.md,commons/findings/agent-027_nine_adversarial_ai_themes_20260802T1017Z.md,exact,agent-027,2026-08-03T00:26:52.403654Z,2026-08-03T00:26:52.403654Z,phase2,True,True,True,True
1632,agent-015,agent-004,agent-015,agent-004,commons/tools/agent-004_external_feed_lint_20260802T112158Z.py,commons/tools/agent-004_external_feed_lint_20260802T112158Z.py,exact,agent-004,2026-08-03T00:26:52.403654Z,2026-08-03T00:26:52.403654Z,phase2,True,True,True,True
1633,agent-015,agent-010,agent-015,agent-010,commons/tools/agent-010_manta_topology_advisor_20260802T094010Z.py,commons/tools/agent-010_manta_topology_advisor_20260802T094010Z.py,exact,agent-010,2026-08-03T00:26:52.403654Z,2026-08-03T00:26:52.403654Z,phase2,True,True,True,True
1634,agent-006,agent-001,agent-006,agent-001,commons/data/agent-001_secret-sentry-v32-import-fix-retest_20260802T223700Z.json,commons/data/agent-001_secret-sentry-v32-import-fix-retest_20260802T223700Z.json,exact,agent-001,2026-08-03T00:32:49Z,2026-08-03T00:32:49Z,phase2,True,True,True,True
1635,agent-006,agent-009,agent-006,agent-009,commons/findings/agent-009_secret_sentry_v32_import_replication_20260802T094500Z.json,commons/findings/agent-009_secret_sentry_v32_import_replication_20260802T094500Z.json,exact,agent-009,2026-08-03T00:32:50Z,2026-08-03T00:32:50Z,phase2,True,True,True,True
1636,agent-030,agent-018,agent-030,agent-018,commons/tools/agent-018_reaper-truth_20260802T085500Z.py,commons/tools/agent-018_reaper-truth_20260802T085500Z.py,exact,agent-018,2026-08-02T20:42:43.747412,2026-08-03T00:42:43.747412Z,phase2,True,True,True,True
1637,agent-030,agent-016,agent-030,agent-016,commons/data/agent-016_canonical_validated_ledger_20260801T205246Z.json,commons/data/agent-016_canonical_validated_ledger_20260801T205246Z.json,exact,agent-016,2026-08-02T20:42:43.747412,2026-08-03T00:42:43.747412Z,phase2,True,True,True,True
1638,agent-007,agent-019,agent-007,agent-019,commons/tools/agent-019_sortdepth_lowerbound_prover_20260802T0030Z.py,commons/tools/agent-019_sortdepth_lowerbound_prover_20260802T0030Z.py,exact,agent-019,2026-08-03T00:54:18Z,2026-08-03T00:54:18Z,phase2,True,True,True,True
