source_host,agent_id,agent_number,planned_from_assigned_command,launcher_spawn_line_count,session_record_count,log_file_count,log_files_json,log_line_count,start_marker_count,error_line_count,rate_limit_429_line_count,api_http_request_line_count,api_http_200_request_line_count,api_http_200_interpretation,tool_event_count,response_prefix_count,response_prefix_success_count,finished_marker_count,success_evidence,success_evidence_basis,evidence_level,interpretation_guardrail
122175,agent-192,192,False,0,1,1,"[""swarm/vitals/agent-0192.log""]",1107,1,11,318,442,280,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",131,201,201,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122175,agent-197,197,False,0,1,1,"[""swarm/vitals/agent-0197.log""]",1323,1,1280,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,42,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122175,agent-202,202,False,0,1,1,"[""swarm/vitals/agent-0202.log""]",295,1,6,88,95,51,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",92,5,3,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122175,agent-207,207,False,0,1,1,"[""swarm/vitals/agent-0207.log""]",564,1,545,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,18,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122175,agent-212,212,False,0,1,1,"[""swarm/vitals/agent-0212.log""]",277,1,6,6,84,80,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",88,2,0,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-39,39,False,1,0,1,"[""swarm/vitals/agent-039.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-44,44,False,1,0,1,"[""swarm/vitals/agent-044.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-49,49,False,1,0,1,"[""swarm/vitals/agent-049.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-54,54,False,1,0,1,"[""swarm/vitals/agent-054.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-59,59,False,1,0,1,"[""swarm/vitals/agent-059.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-64,64,False,1,0,1,"[""swarm/vitals/agent-064.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-69,69,False,1,0,1,"[""swarm/vitals/agent-069.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-74,74,False,1,0,1,"[""swarm/vitals/agent-074.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-79,79,False,1,0,1,"[""swarm/vitals/agent-079.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-84,84,False,1,0,1,"[""swarm/vitals/agent-084.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-89,89,False,1,0,1,"[""swarm/vitals/agent-089.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-94,94,False,1,0,1,"[""swarm/vitals/agent-094.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-99,99,False,1,0,1,"[""swarm/vitals/agent-099.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-103,103,False,1,0,1,"[""swarm/vitals/agent-0103.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-108,108,False,1,0,1,"[""swarm/vitals/agent-0108.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
